ID,Summary,Severity,CVSS_Score,CVE_Aliases,CWE_IDs,Ecosystem,Package_Name,Version_Introduced,Version_Fixed,Published,Modified
GHSA-ch7p-mpv4-4vg4,CoreShop Vulnerable to SQL Injection via Admin Reports,MODERATE,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,CVE-2026-22242,CWE-564; CWE-89,Packagist,coreshop/core-shop,0,4.1.8,2026-01-07T19:29:50Z,2026-01-12T20:06:21Z
GHSA-cphf-4846-3xx9,Vert.x Web static handler component cache can be manipulated to deny the access to static files,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:L,CVE-2026-1002,CWE-444,Maven,io.vertx:vertx-core,0,4.5.24,2026-01-15T21:31:48Z,2026-01-16T20:20:55Z
GHSA-cq3j-qj2h-6rv3,Container and Containerization archive extraction does not guard against escapes from extraction base directory.,LOW,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2026-20613,CWE-22,SwiftURL,github.com/apple/containerization,0,0.21.0,2026-01-22T22:30:05Z,2026-01-22T22:30:05Z
GHSA-cr3w-cw5w-h3fj,Saltcorn's Reflected XSS and Command Injection vulnerabilities can be chained for 1-click-RCE,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,CWE-77; CWE-79,npm,@saltcorn/server,1.1.1,1.5.0-beta.19,2026-01-26T23:34:49Z,2026-01-26T23:34:49Z
GHSA-crxp-chh4-9ghp,Jervis has Deterministic AES IV Derivation from Passphrase,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CVE-2025-68701,CWE-327,Maven,net.gleske:jervis,0,2.2,2026-01-13T14:51:58Z,2026-01-21T16:21:22Z
GHSA-cv54-7wv7-qxcw,SiYuan vulnerable to Arbitrary file Read / SSRF,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2026-23850,CWE-22,Go,github.com/siyuan-note/siyuan/kernel,0,0.0.0-20260118092326-b2274baba2e1,2026-01-21T01:02:00Z,2026-01-21T01:02:00Z
GHSA-cv78-6m8q-ph82,Argo Workflows affected by stored XSS in the artifact directory listing,HIGH,CVSS:4.0/AV:N/AC:H/AT:N/PR:L/UI:A/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-23960,CWE-79,Go,github.com/argoproj/argo-workflows/v3,0,3.6.17,2026-01-21T22:00:38Z,2026-01-22T15:39:57Z
GHSA-cw39-r4h6-8j3x,MessagePack for Java Vulnerable to Remote DoS via Malicious EXT Payload Allocation,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-21452,CWE-400; CWE-789,Maven,org.msgpack:msgpack-core,0,0.9.11,2026-01-05T14:59:12Z,2026-01-05T14:59:12Z
GHSA-cwjm-3f7h-9hwq,Traefik's ACME TLS-ALPN fast path lacks timeouts and close on handshake stall,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-22045,CWE-770,Go,github.com/traefik/traefik/v3,0,3.6.7,2026-01-15T22:58:23Z,2026-01-16T15:20:43Z
GHSA-cxrg-g7r8-w69p,Fastify Middie Middleware Path Bypass,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:L,CVE-2026-22031,CWE-177,npm,@fastify/middie,0,9.1.0,2026-01-20T16:34:50Z,2026-01-20T16:34:50Z
GHSA-f2mf-q878-gh58,Parsl Monitoring Visualization Vulnerable to SQL Injection,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,CVE-2026-21892,CWE-89,PyPI,parsl,0,2026.01.05,2026-01-06T18:04:21Z,2026-01-08T21:18:52Z
GHSA-f2ph-gc9m-q55f,lakeFS is Missing Timestamp Validation in S3 Gateway Authentication,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,CVE-2025-68671,CWE-294,Go,github.com/treeverse/lakefs,0,1.75.0,2026-01-15T21:14:55Z,2026-01-16T15:20:36Z
GHSA-f456-rf33-4626,Orval Mock Generation Code Injection via const,HIGH,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:P/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-24132,CWE-77; CWE-94,npm,@orval/mock,0,7.20.0,2026-01-22T18:09:13Z,2026-02-27T22:18:34Z
GHSA-f67f-6cw9-8mq4,Hono JWT Middleware's JWT Algorithm Confusion via Unsafe Default (HS256) Allows Token Forgery and Auth Bypass,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:N,CVE-2026-22817,CWE-347,npm,hono,0,4.11.4,2026-01-13T21:51:44Z,2026-01-13T21:51:45Z
GHSA-f72r-2h5j-7639,SiYuan File Read API Case Sensitivity Bypass can Lead to Path Traversal,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CVE-2026-25992,CWE-178; CWE-22; CWE-426,Go,github.com/siyuan-note/siyuan/kernel,0,,2026-01-28T23:00:57Z,2026-02-10T19:56:53Z
GHSA-f8cm-6447-x5h2,jsPDF has Local File Inclusion/Path Traversal vulnerability,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:N/VA:N/SC:H/SI:N/SA:N,CVE-2025-68428,CWE-22; CWE-35; CWE-73,npm,jspdf,0,4.0.0,2026-01-05T17:35:29Z,2026-01-06T15:51:57Z
GHSA-f8r6-6222-9pvc,Apache Kyuubi Server vulnerable to Path Traversal,HIGH,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:P/VC:H/VI:H/VA:L/SC:H/SI:H/SA:L,CVE-2025-66518,CWE-22; CWE-27,Maven,org.apache.kyuubi:kyuubi-server_2.12,1.6.0,1.10.3,2026-01-05T09:30:19Z,2026-01-05T19:57:06Z
GHSA-fccg-7w3p-w66f,Nu Html Checker (vnu) contains a Server-Side Request Forgery (SSRF) vulnerability,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:N/SC:L/SI:N/SA:N/E:P,CVE-2025-15104,CWE-918,Maven,nu.validator:validator,0,,2026-01-16T15:31:25Z,2026-01-16T19:57:33Z
GHSA-fcqj-76g3-q7qm,Bio-Formats has an XML External Entity (XXE) vulnerability,MODERATE,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:H,CVE-2026-22186,CWE-611,Maven,ome:pom-bio-formats,0,,2026-01-07T21:31:56Z,2026-03-19T21:06:48Z
GHSA-fcv2-xgw5-pqxf,sigstore legacy TUF client allows for arbitrary file writes with target cache path traversal,MODERATE,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:C/C:N/I:H/A:N,CVE-2026-24137,CWE-22,Go,github.com/sigstore/sigstore,0,1.10.4,2026-01-22T20:28:56Z,2026-02-27T21:37:24Z
GHSA-ffj4-jq7m-9g6v,GuardDog Zip Bomb Vulnerability in safe_extract() Allows DoS,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,CVE-2026-22870,CWE-409,PyPI,guarddog,0,2.7.1,2026-01-13T21:54:41Z,2026-01-13T21:54:42Z
GHSA-fg6f-75jq-6523,Authlib has 1-click Account Takeover vulnerability,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:N/A:N,CVE-2025-68158,CWE-352,PyPI,authlib,0,1.6.6,2026-01-08T22:40:56Z,2026-03-10T19:40:39Z
GHSA-fh55-r93g-j68g,AIOHTTP Vulnerable to Cookie Parser Warning Storm,LOW,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N/E:U,CVE-2025-69230,CWE-779,PyPI,aiohttp,0,3.13.3,2026-01-05T23:13:46Z,2026-01-06T16:07:02Z
GHSA-fpf5-w967-rr2m,Signal K Server Vulnerable to Unauthenticated Information Disclosure via Exposed Endpoints,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CVE-2025-68273,CWE-200,npm,signalk-server,0,2.19.0,2026-01-02T15:22:11Z,2026-01-02T15:22:11Z
GHSA-fphv-w9fq-2525,go-tuf improperly validates the configured threshold for delegations,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,CVE-2026-23992,CWE-347,Go,github.com/theupdateframework/go-tuf/v2,0,2.3.1,2026-01-21T16:19:32Z,2026-01-22T15:43:46Z
GHSA-fq56-hvg6-wvm5,Signal K Server vulnerable to JWT Token Theft via WebSocket Enumeration and Unauthenticated Polling,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,CVE-2025-68620,CWE-288,npm,signalk-server,0,2.19.0,2026-01-02T15:28:54Z,2026-01-02T15:28:55Z
GHSA-fqcv-8859-86x2,CoreShop Vulnerable to SQL Injection via Admin customer-company-modifier,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,CVE-2026-23959,CWE-564,Packagist,coreshop/core-shop,0,4.1.9,2026-01-21T16:13:12Z,2026-01-22T15:43:07Z
GHSA-fr4j-65pv-gjjj,Renovate vulnerable to arbitrary command injection via npm manager and malicious Renovate configuration,MODERATE,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,,CWE-77,npm,renovate,35.63.0,40.33.0,2026-01-13T20:28:16Z,2026-01-13T20:28:16Z
GHSA-frpp-8pwq-hjrx,Hibernate Reactive Vulnerable to DoS via Connection Pool Exhaustion,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,CVE-2025-14969,CWE-772,Maven,org.hibernate.reactive:hibernate-reactive-core,0,4.2.1,2026-01-26T21:30:36Z,2026-02-05T15:31:09Z
GHSA-g22f-v6f7-2hrh,Langflow affected by Remote Code Execution via validate_code() exec(),HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:P,CVE-2026-0770,CWE-829,PyPI,langflow,0,,2026-01-23T06:31:24Z,2026-02-19T22:09:30Z
GHSA-g268-72p7-9j6j,Spree API has Authenticated Insecure Direct Object Reference (IDOR) via Order Modification,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CVE-2026-22588,CWE-639,RubyGems,spree_api,3.7.0,4.10.2,2026-01-08T21:27:03Z,2026-01-11T14:57:07Z
GHSA-g2pg-6438-jwpf,devalue vulnerable to denial of service due to memory/CPU exhaustion in devalue.parse,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-22775,CWE-405,npm,devalue,5.1.0,5.6.2,2026-01-15T22:15:18Z,2026-01-15T22:15:18Z
GHSA-g4w6-c99w-4wh7,BrowserStack Local vulnerable to Command Injection through logfile variable,MODERATE,CVSS:4.0/AV:N/AC:L/AT:P/PR:H/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:P,CVE-2025-57283,CWE-77,npm,browserstack-local,0,1.5.9,2026-01-28T18:30:47Z,2026-02-27T16:40:19Z
GHSA-g59m-gf8j-gjf5,AWS SDK for Rust v1 adopted defense in depth enhancement for region parameter value,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,,CWE-20,crates.io,aws-sdk-accessanalyzer,0,1.96.0,2026-01-08T21:46:19Z,2026-01-08T21:46:23Z
GHSA-g5gc-h5hp-555f,Mass Assignment in AdonisJS Lucid Allows Overwriting Internal ORM State,HIGH,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,CVE-2026-22814,CWE-915,npm,@adonisjs/lucid,0,21.8.2,2026-01-13T20:37:09Z,2026-01-13T21:41:38Z
GHSA-g6q3-96cp-5r5m,@fastify/express vulnerable to Improper Handling of URL Encoding (Hex Encoding),HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:L,CVE-2026-22037,CWE-177; CWE-288,npm,@fastify/express,0,4.0.3,2026-01-20T16:35:21Z,2026-01-20T16:35:21Z
GHSA-g84x-mcqj-x9qq,AIOHTTP vulnerable to DoS through chunked messages,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N/E:U,CVE-2025-69229,CWE-770,PyPI,aiohttp,0,3.13.3,2026-01-05T23:13:29Z,2026-01-06T16:06:58Z
GHSA-g9mf-h72j-4rw9,Undici has an unbounded decompression chain in HTTP responses on Node.js Fetch API via Content-Encoding leads to resource exhaustion,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-22036,CWE-770,npm,undici,7.0.0,7.18.2,2026-01-14T21:06:08Z,2026-01-22T20:17:07Z
GHSA-gcgx-chcp-hxp9,Gakido vulnerable to HTTP Header Injection (CRLF Injection) ,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,CVE-2026-24489,CWE-113; CWE-93,PyPI,gakido,0,0.1.1,2026-01-26T23:29:57Z,2026-01-29T03:25:02Z
GHSA-gch2-phqh-fg9q,Orval has Code Injection via unsanitized x-enum-descriptions using JS comments,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-25141,CWE-84; CWE-94,npm,@orval/core,7.19.0,7.21.0,2026-01-30T21:17:25Z,2026-01-31T03:54:21Z
GHSA-gf2c-jwcj-x929,vlt Mishandles Path Sanitization for tar,MODERATE,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:N/I:H/A:N,CVE-2026-24909,CWE-23,npm,@vltpkg/tar,0,1.0.0-rc.10,2026-01-28T00:31:42Z,2026-01-28T16:48:36Z
GHSA-gfpw-jgvr-cw4j,Fleet Windows MDM endpoint has a Cross-site Scripting vulnerability,MODERATE,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:P/VC:N/VI:N/VA:N/SC:H/SI:H/SA:H,CVE-2026-22808,CWE-79,Go,github.com/fleetdm/fleet,4.78.0,4.78.2,2026-01-20T20:52:17Z,2026-01-22T15:38:41Z
GHSA-gg4x-fgg2-h9w9,Bypassing Kyverno Policies via Double Policy Exceptions,CRITICAL,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,,CWE-284,Go,github.com/kyverno/kyverno,1.9.0,1.13.0,2026-01-06T18:00:16Z,2026-01-06T18:00:16Z
GHSA-ggff-9mj3-7246,mailqueue TYPO3 extension affected by Insecure Deserialization in QueueableFileTransport,MODERATE,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:L/VA:N/SC:H/SI:H/SA:H,CVE-2026-0895,CWE-502,Packagist,cpsit/typo3-mailqueue,0,0.4.3,2026-01-21T15:47:44Z,2026-01-22T15:52:09Z
GHSA-gjqq-6r35-w3r8,Arcane Has a Command Injection in Arcane Updater Lifecycle Labels That Enables RCE,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H,CVE-2026-23520,CWE-78,Go,github.com/getarcaneapp/arcane/backend,0,0.0.0-20260114065515-5a9c2f92e11f,2026-01-15T20:10:11Z,2026-01-15T22:33:55Z
GHSA-gjrp-xgmh-x9qq,Ghost has SQL Injection in Members Activity Feed,MODERATE,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:L,CVE-2026-22596,CWE-89,npm,ghost,6.0.0,6.11.0,2026-01-08T21:36:37Z,2026-01-11T14:54:35Z
GHSA-gpx9-96j6-pp87,TaskWeaver has Protection Mechanism Failure and Server-Side Request Forgery (SSRF),MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:L,,CWE-693; CWE-918,PyPI,agentos-taskweaver,0,,2026-01-28T15:49:40Z,2026-01-28T15:49:40Z
GHSA-grg2-63fw-f2qr,vLLM is vulnerable to DoS in Idefics3 vision models via image payload with ambiguous dimensions,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CVE-2026-22773,CWE-770,PyPI,vllm,0.6.4,0.12.0,2026-01-13T18:44:15Z,2026-01-13T18:44:15Z
GHSA-gv6q-2m97-882h,Ghost vulnerable to XSS via malicious Portal preview links,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,CVE-2026-24778,CWE-79,npm,ghost,5.43.0,5.121.0,2026-01-28T16:11:59Z,2026-01-28T16:12:00Z
GHSA-gv94-wp4h-vv8p,Keycloak has Incorrect Behavior Order: Authorization Before Parsing and Canonicalization,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,CVE-2026-0707,CWE-551,Maven,org.keycloak:keycloak-parent,0,,2026-01-08T06:31:32Z,2026-03-05T21:30:25Z
GHSA-gvq6-hvvp-h34h,AdonisJS Path Traversal in Multipart File Handling,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-21440,CWE-22,npm,@adonisjs/bodyparser,0,10.1.2,2026-01-02T18:58:32Z,2026-01-03T00:32:09Z
GHSA-gw2x-q739-qhcr,RustFS gRPC GetMetrics deserialization panic enables remote DoS,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N/E:P,CVE-2025-69255,CWE-755,crates.io,rustfs,1.0.0-alpha.13,1.0.0-alpha.78,2026-01-07T18:36:23Z,2026-01-07T21:34:37Z
GHSA-gw32-9rmw-qwww,svelte is vulnerable to XSS with textarea bind:value,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:A/VC:H/VI:L/VA:N/SC:H/SI:H/SA:N,,CWE-79,npm,svelte,3.0.0,3.59.2,2026-01-16T21:02:56Z,2026-01-16T21:02:56Z
GHSA-gxp5-mv27-vjcj,Jervis's AES CBC Mode is Without Authentication,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,CVE-2025-68931,CWE-287; CWE-327,Maven,net.gleske:jervis,0,2.2,2026-01-13T14:56:49Z,2026-01-21T16:23:42Z
GHSA-gxxc-m74c-f48x,October CMS Vulnerable to Stored XSS via Editor and Branding Styles,MODERATE,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:N,CVE-2025-61674,CWE-79,Packagist,october/system,0,3.7.13,2026-01-09T18:12:58Z,2026-01-11T14:55:29Z
GHSA-h25m-26qc-wcjf,Next.js HTTP request deserialization can lead to DoS when using insecure React Server Components,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,CWE-400; CWE-502,npm,next,13.0.0,15.0.8,2026-01-28T15:38:01Z,2026-01-28T15:38:01Z
GHSA-h3hw-29fv-2x75,@envelop/graphql-modules has a Race Condition vulnerability,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,,CWE-362,npm,@envelop/graphql-modules,0,9.1.0,2026-01-21T16:36:27Z,2026-01-29T03:50:11Z
GHSA-h4rf-624j-gj33,terminal-controller-mcp vulnerable to Command Injection,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,CVE-2025-61492,CWE-77,PyPI,terminal-controller,0,,2026-01-07T18:30:26Z,2026-01-08T17:32:50Z
GHSA-h4rm-mm56-xf63,"Fickling vulnerable to detection bypass due to ""builtins"" blindness",HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:P,CVE-2026-22612,CWE-502,PyPI,fickling,0,0.1.7,2026-01-09T22:29:02Z,2026-01-11T14:55:18Z
GHSA-h526-wf6g-67jv,Orval has a code injection via unsanitized x-enum-descriptions in enum generation,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-23947,CWE-77; CWE-94,npm,@orval/core,8.0.0-rc.0,8.0.2,2026-01-21T01:01:13Z,2026-01-21T17:08:30Z
GHSA-h5cw-625j-3rxh,React Router has CSRF issue in Action/Server Action Request Processing,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,CVE-2026-22030,CWE-346; CWE-352,npm,react-router,7.0.0,7.12.0,2026-01-08T20:57:09Z,2026-01-11T14:54:18Z
GHSA-h5qv-qjv4-pc5m,Unfurl's unbounded zlib decompression allows decompression bomb DoS,MODERATE,,,CWE-400; CWE-409,PyPI,dfir-unfurl,0,,2026-01-29T15:31:30Z,2026-01-29T15:31:30Z
GHSA-h66j-xm43-47pp,Umbraco CMS contains a server-side request forgery vulnerability,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,CVE-2021-47776,CWE-918,NuGet,UmbracoCms,,,2026-01-15T18:31:32Z,2026-01-15T22:39:22Z
GHSA-hcp2-x6j4-29j7,RustCrypto: Signatures has timing side-channel in ML-DSA decomposition,MODERATE,CVSS:3.1/AV:A/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N,CVE-2026-22705,CWE-1240,crates.io,ml-dsa,0,0.1.0-rc.2,2026-01-13T15:10:03Z,2026-01-29T03:41:14Z
GHSA-hcx3-3q5c-r5v6,jsonrpc4j has Infinite Loop in RPC Stream Writer ,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:L/VI:L/VA:L/SC:N/SI:N/SA:L/AU:Y/R:A/V:D/RE:M/U:Amber,CVE-2026-24802,CWE-835,Maven,com.github.briandilley.jsonrpc4j:jsonrpc4j,0,1.7.0,2026-01-27T09:30:30Z,2026-01-28T15:49:27Z
GHSA-hgr3-x44x-33hx,Gitea has improper access control for uploaded attachments,LOW,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,CVE-2026-20736,CWE-284,Go,code.gitea.io/gitea,0,1.25.4,2026-01-23T00:31:16Z,2026-01-23T20:11:37Z
GHSA-hj76-42vx-jwp4,seroval Affected by Prototype Pollution via JSON Deserialization,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,CVE-2026-23736,CWE-1321,npm,seroval,0,1.4.1,2026-01-21T15:41:14Z,2026-01-22T15:39:43Z
GHSA-hjr9-wj7v-7hv8,Sliver Vulnerable to Pre-Auth Memory Exhaustion via NoEncoder Bypass,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N/E:P,,CWE-770,Go,github.com/bishopfox/sliver,1.5.0,,2026-01-05T19:43:06Z,2026-01-05T19:43:06Z
GHSA-hm5p-82g6-m3xh,Umbraco.Forms has Path Traversal and File Enumeration Vulnerabilities in Linux/Mac,MODERATE,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,CVE-2026-24687,CWE-22,NuGet,Umbraco.Forms,16.0.0,16.4.1,2026-01-30T14:43:18Z,2026-01-30T14:43:18Z
GHSA-hm8f-75xx-w2vr,sigstore CSRF possibility in OIDC authentication during signing,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:N,CVE-2026-24408,CWE-352,PyPI,sigstore,0,4.2.0,2026-01-26T21:34:50Z,2026-01-29T03:24:33Z
GHSA-hm9j-cgmm-2w36,Aimeos contains a SQL injection vulnerability in the json api 'sort' parameter,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,CVE-2021-47763,CWE-89,Packagist,aimeos/aimeos-laravel,,,2026-01-15T18:31:30Z,2026-01-15T22:38:52Z
GHSA-hpwg-xg7m-3p6m,sm-crypto Affected by Signature Forgery in SM2-DSA,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,CVE-2026-23965,CWE-347,npm,sm-crypto,0,0.4.0,2026-01-21T16:13:44Z,2026-01-22T15:43:29Z
GHSA-hqf9-8xv5-x8xw,"ERC7984ERC20Wrapper: once a wrapper is filled, subsequent wrap requests do not revert and result in loss of funds.",MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N/E:U,,CWE-190,npm,@openzeppelin/confidential-contracts,0,0.3.1,2026-01-05T19:57:46Z,2026-01-05T19:57:46Z
GHSA-hqrp-m84v-2m2f,"Pimcore's Admin Classic Bundle is Missing Function Level Authorization on ""Predefined Properties"" Listing",MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,CVE-2026-23495,CWE-284,Packagist,pimcore/admin-ui-classic-bundle,2.0.0-RC1,2.2.3,2026-01-15T18:13:26Z,2026-01-15T20:17:53Z
GHSA-hrvf-g648-rf3m,PlantUML is vulnerable to Stored XSS due to insufficient sanitization of interactive attributes in GraphViz diagrams,LOW,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CVE-2026-0858,CWE-79,Maven,net.sourceforge.plantuml:plantuml,0,1.2026.0,2026-01-16T06:30:15Z,2026-01-16T20:45:39Z
GHSA-hx9m-jf43-8ffr,seroval affected by Denial of Service via RegExp serialization,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-23956,CWE-1333,npm,seroval,0,1.4.1,2026-01-21T16:57:06Z,2026-01-22T15:43:55Z